frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
234,7.809570552147239,Sitting,False,False,False,0.0024,0.62
235,7.842944785276074,Sitting,False,False,False,0.0023,0.62
236,7.8763190184049074,Sitting,False,False,False,0.0024,0.62
237,7.909693251533742,Sitting,False,False,False,0.0024,0.62
238,7.943067484662576,Sitting,False,False,False,0.0025,0.62
239,7.976441717791411,Sitting,False,False,False,0.0027,0.62
240,8.009815950920245,Sitting,False,False,False,0.0026,0.62
241,8.04319018404908,Sitting,False,False,False,0.0024,0.62
242,8.076564417177913,Sitting,False,False,False,0.0024,0.62
243,8.109938650306749,Sitting,False,False,False,0.0022,0.62
244,8.143312883435582,Sitting,False,False,False,0.0023,0.62
245,8.176687116564416,Sitting,False,False,False,0.0023,0.62
246,8.210061349693252,Sitting,False,False,False,0.0023,0.62
247,8.243435582822086,Sitting,False,False,False,0.0023,0.62
248,8.27680981595092,Sitting,False,False,False,0.0025,0.62
249,8.310184049079755,Sitting,False,False,False,0.0027,0.62
250,8.343558282208589,Sitting,False,False,False,0.0029,0.62
251,8.376932515337423,Sitting,False,False,False,0.0032,0.62
252,8.410306748466258,Sitting,False,False,False,0.0032,0.62
253,8.443680981595092,Sitting,False,False,False,0.0032,0.62
254,8.477055214723926,Sitting,False,False,False,0.003,0.62
255,8.51042944785276,Sitting,False,False,False,0.0028,0.62
256,8.543803680981595,Sitting,False,False,False,0.0027,0.62
257,8.577177914110429,Sitting,False,False,False,0.0025,0.62
258,8.610552147239263,Sitting,False,False,False,0.0024,0.62
259,8.643926380368098,Sitting,False,False,False,0.0023,0.62
260,8.677300613496932,Sitting,False,False,False,0.0022,0.62
261,8.710674846625766,Sitting,False,False,False,0.0022,0.62
262,8.744049079754602,Sitting,False,False,False,0.0021,0.62
263,8.777423312883435,Sitting,False,False,False,0.0022,0.62
264,8.81079754601227,Sitting,False,False,False,0.0023,0.62
265,8.844171779141105,Sitting,False,False,False,0.0024,0.62
266,8.877546012269939,Sitting,False,False,False,0.0025,0.62
267,8.910920245398772,Sitting,False,False,False,0.0026,0.62
268,8.944294478527606,Sitting,False,False,False,0.0026,0.62
269,8.977668711656442,Sitting,False,False,False,0.0028,0.62
270,9.011042944785276,Sitting,False,False,False,0.0027,0.62
271,9.04441717791411,Sitting,False,False,False,0.0029,0.62
272,9.077791411042945,Sitting,False,False,False,0.0029,0.62
273,9.111165644171779,Sitting,False,False,False,0.0028,0.62
274,9.144539877300613,Sitting,False,False,False,0.0028,0.62
275,9.177914110429448,Sitting,False,False,False,0.0027,0.62
276,9.211288343558282,Sitting,False,False,False,0.0024,0.62
277,9.244662576687116,Sitting,False,False,False,0.0024,0.62
278,9.27803680981595,Sitting,False,False,False,0.0024,0.62
279,9.311411042944785,Sitting,False,False,False,0.0024,0.62
280,9.344785276073619,Sitting,False,False,False,0.0024,0.62
281,9.378159509202453,Sitting,False,False,False,0.0026,0.62
282,9.411533742331288,Sitting,False,False,False,0.0028,0.62
283,9.444907975460122,Sitting,False,False,False,0.0029,0.62
284,9.478282208588956,Sitting,False,False,False,0.0028,0.62
285,9.511656441717792,Sitting,False,False,False,0.0027,0.62
286,9.545030674846625,Sitting,False,False,False,0.0025,0.62
287,9.57840490797546,Sitting,False,False,False,0.0025,0.62
288,9.611779141104295,Sitting,False,False,False,0.0023,0.62
289,9.645153374233129,Sitting,False,False,False,0.0023,0.62
290,9.678527607361962,Sitting,False,False,False,0.0022,0.62
291,9.711901840490796,Sitting,False,False,False,0.0022,0.62
292,9.745276073619632,Sitting,False,False,False,0.0022,0.62
293,9.778650306748466,Sitting,False,False,False,0.0022,0.62
294,9.8120245398773,Sitting,False,False,False,0.0021,0.62
295,9.845398773006135,Sitting,False,False,False,0.002,0.62
296,9.878773006134969,Sitting,False,False,False,0.0021,0.62
297,9.912147239263803,Sitting,False,False,False,0.0023,0.62
298,9.945521472392638,Sitting,False,False,False,0.0025,0.62
299,9.978895705521472,Sitting,False,False,False,0.0026,0.62
300,10.012269938650306,Sitting,False,False,False,0.0025,0.62
301,10.045644171779141,Sitting,False,False,False,0.0023,0.62
302,10.079018404907975,Sitting,False,False,False,0.002,0.62
