frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
151,2.516257452574526,Standing,False,False,False,0.0,0.62
152,2.5329214092140924,Standing,False,False,False,0.0,0.62
153,2.5495853658536585,Standing,False,False,False,0.0,0.62
154,2.566249322493225,Standing,False,False,False,0.0,0.62
155,2.5829132791327916,Standing,False,False,False,0.0,0.62
156,2.5995772357723577,Standing,False,False,False,0.0,0.62
157,2.616241192411924,Standing,False,False,False,0.0,0.62
158,2.6329051490514908,Standing,False,False,False,0.0,0.62
159,2.649569105691057,Standing,False,False,False,0.0,0.62
160,2.6662330623306234,Standing,False,False,False,0.0,0.62
161,2.68289701897019,Standing,False,False,False,0.0,0.62
162,2.699560975609756,Standing,False,False,False,0.0,0.62
163,2.7162249322493226,Standing,False,False,False,0.0,0.62
164,2.732888888888889,Standing,False,False,False,0.0,0.62
165,2.7495528455284552,Standing,False,False,False,0.0,0.62
166,2.766216802168022,Standing,False,False,False,0.0,0.62
167,2.7828807588075883,Standing,False,False,False,0.0,0.62
168,2.7995447154471544,Standing,False,False,False,0.0,0.62
169,2.816208672086721,Standing,False,False,False,0.0,0.62
170,2.8328726287262875,Standing,False,False,False,0.0,0.62
171,2.8495365853658536,Standing,False,False,False,0.0001,0.62
172,2.86620054200542,Standing,False,False,False,0.0001,0.62
173,2.8828644986449867,Standing,False,False,False,0.0001,0.62
174,2.899528455284553,Standing,False,False,False,0.0001,0.62
175,2.9161924119241194,Standing,False,False,False,0.0001,0.62
176,2.932856368563686,Standing,False,False,False,0.0001,0.62
177,2.949520325203252,Standing,False,False,False,0.0001,0.62
178,2.9661842818428186,Standing,False,False,False,0.0001,0.62
179,2.982848238482385,Standing,False,False,False,0.0001,0.62
180,2.999512195121951,Standing,False,False,False,0.0001,0.62
181,3.0161761517615178,Standing,False,False,False,0.0001,0.62
182,3.0328401084010843,Standing,False,False,False,0.0001,0.62
183,3.0495040650406504,Standing,False,False,False,0.0001,0.62
184,3.066168021680217,Standing,False,False,False,0.0001,0.62
185,3.0828319783197835,Standing,False,False,False,0.0001,0.62
186,3.0994959349593496,Standing,False,False,False,0.0001,0.62
187,3.116159891598916,Standing,False,False,False,0.0001,0.62
188,3.1328238482384827,Standing,False,False,False,0.0001,0.62
189,3.149487804878049,Standing,False,False,False,0.0001,0.62
190,3.1661517615176153,Standing,False,False,False,0.0001,0.62
191,3.182815718157182,Standing,False,False,False,0.0001,0.62
192,3.199479674796748,Standing,False,False,False,0.0001,0.62
193,3.2161436314363145,Standing,False,False,False,0.0001,0.62
194,3.232807588075881,Standing,False,False,False,0.0001,0.62
195,3.249471544715447,Standing,False,False,False,0.0001,0.62
196,3.2661355013550137,Standing,False,False,False,0.0001,0.62
197,3.2827994579945803,Standing,False,False,False,0.0001,0.62
198,3.2994634146341464,Standing,False,False,False,0.0001,0.62
199,3.316127371273713,Standing,False,False,False,0.0001,0.62
200,3.3327913279132795,Standing,False,False,False,0.0001,0.62
201,3.3494552845528456,Standing,False,False,False,0.0001,0.62
202,3.366119241192412,Standing,False,False,False,0.0001,0.62
203,3.3827831978319787,Standing,False,False,False,0.0001,0.62
204,3.3994471544715448,Standing,False,False,False,0.0001,0.62
205,3.4161111111111113,Standing,False,False,False,0.0001,0.62
206,3.432775067750678,Standing,False,False,False,0.0001,0.62
207,3.449439024390244,Standing,False,False,False,0.0001,0.62
208,3.4661029810298105,Standing,False,False,False,0.0001,0.62
209,3.482766937669377,Standing,False,False,False,0.0001,0.62
210,3.499430894308943,Standing,False,False,False,0.0001,0.62
211,3.5160948509485097,Standing,False,False,False,0.0001,0.62
212,3.5327588075880763,Standing,False,False,False,0.0001,0.62
213,3.5494227642276424,Standing,False,False,False,0.0001,0.62
214,3.566086720867209,Standing,False,False,False,0.0001,0.62
215,3.5827506775067754,Standing,False,False,False,0.0001,0.62
216,3.5994146341463416,Standing,False,False,False,0.0001,0.62
217,3.616078590785908,Standing,False,False,False,0.0001,0.62
218,3.6327425474254746,Standing,False,False,False,0.0001,0.62
219,3.6494065040650407,Standing,False,False,False,0.0001,0.62
220,3.6660704607046073,Standing,False,False,False,0.0001,0.62
221,3.682734417344174,Standing,False,False,False,0.0001,0.62
222,3.69939837398374,Standing,False,False,False,0.0001,0.62
223,3.7160623306233065,Standing,False,False,False,0.0001,0.62
224,3.732726287262873,Standing,False,False,False,0.0001,0.62
225,3.749390243902439,Standing,False,False,False,0.0002,0.62
226,3.7660542005420057,Standing,False,False,False,0.0002,0.62
227,3.782718157181572,Standing,False,False,False,0.0001,0.62
228,3.7993821138211383,Standing,False,False,False,0.0002,0.62
229,3.816046070460705,Standing,False,False,False,0.0002,0.62
230,3.832710027100271,Standing,False,False,False,0.0002,0.62
231,3.8493739837398375,Standing,False,False,False,0.0002,0.62
232,3.866037940379404,Standing,False,False,False,0.0002,0.62
233,3.88270189701897,Standing,False,False,False,0.0002,0.62
234,3.8993658536585367,Standing,False,False,False,0.0002,0.62
235,3.9160298102981033,Standing,False,False,False,0.0003,0.62
236,3.9326937669376694,Standing,False,False,False,0.0003,0.62
237,3.949357723577236,Standing,False,False,False,0.0002,0.62
